bar_number,bar_number_global,tick_16th,onset_time_uncorrected,phase_uncorrected,phase_per_snippet_remapped,phase_per_snippet,phase_drum(L=8),phase_mel(L=8),phase_pitch(L=8),grid_time_uncorrected,grid_time_per_snippet,grid_time_drum(L=8),grid_time_mel(L=8),grid_time_pitch(L=8)
11,43,6,,,,,,,,69.517641375,69.517641375,69.50784601562499,69.50784601562499,69.50784601562499
11,43,7,,,,,,,,69.6177774375,69.6177774375,69.6078006640625,69.6078006640625,69.6078006640625
11,43,8,,,,,,,,69.71791350000001,69.71791350000001,69.7077553125,69.7077553125,69.7077553125
11,43,9,69.79918367346939,0.6132248409316728,0.6132248409316728,0.6132248409316728,0.6196686524830356,0.6196686524830356,0.6196686524830356,69.81804956250001,69.81804956250001,69.8077099609375,69.8077099609375,69.8077099609375
11,43,10,,,,,,,,69.918185625,69.918185625,69.90766460937499,69.90766460937499,69.90766460937499
11,43,11,,,,,,,,70.0183216875,70.0183216875,70.0076192578125,70.0076192578125,70.0076192578125
11,43,12,,,,,,,,70.11845775,70.11845775,70.10757390625,70.10757390625,70.10757390625
11,43,13,70.17070294784581,0.8451088801960146,0.8451088801960146,0.8451088801960146,0.8519735528703908,0.8519735528703908,0.8519735528703908,70.2185938125,70.2185938125,70.2075285546875,70.2075285546875,70.2075285546875
11,43,14,,,,,,,,70.318729875,70.318729875,70.30748320312499,70.30748320312499,70.30748320312499
11,43,15,,,,,,,,70.4188659375,70.4188659375,70.40743785156249,70.40743785156249,70.40743785156249
12,44,0,,,,,,,,70.519002,70.519002,70.5073925,70.5073925,70.5073925
12,44,1,70.58866213151927,0.10597842436838811,0.10597842436838811,0.10597842436838811,0.11331656580614985,0.11331656580614985,0.11331656580614985,70.6191380625,70.6191380625,70.6073471484375,70.6073471484375,70.6073471484375
12,44,2,,,,,,,,70.719274125,70.719274125,70.707301796875,70.707301796875,70.707301796875
12,44,3,,,,,,,,70.8194101875,70.8194101875,70.80725644531249,70.80725644531249,70.80725644531249
12,44,4,,,,,,,,70.91954625,70.91954625,70.90721109374999,70.90721109374999,70.90721109374999
12,44,5,70.98340136054422,0.35235521608675024,0.35235521608675024,0.35235521608675024,0.36014052246771366,0.36014052246771366,0.36014052246771366,71.0196823125,71.0196823125,71.0071657421875,71.0071657421875,71.0071657421875
12,44,6,,,,,,,,71.119818375,71.119818375,71.107120390625,71.107120390625,71.107120390625
12,44,7,,,,,,,,71.2199544375,71.2199544375,71.20707503906249,71.20707503906249,71.20707503906249
12,44,8,,,,,,,,71.32009049999999,71.32009049999999,71.30702968749999,71.30702968749999,71.30702968749999
12,44,9,71.40136054421768,0.6132247602591238,0.6132247602591238,0.6132247602591238,0.6214835354034772,0.6214835354034772,0.6214835354034772,71.4202265625,71.4202265625,71.4069843359375,71.4069843359375,71.4069843359375
12,44,10,,,,,,,,71.520362625,71.520362625,71.506938984375,71.506938984375,71.506938984375
12,44,11,,,,,,,,71.6204986875,71.6204986875,71.6068936328125,71.6068936328125,71.6068936328125
12,44,12,,,,,,,,71.72063475,71.72063475,71.70684828124999,71.70684828124999,71.70684828124999
12,44,13,71.7728798185941,0.8451087995234655,0.8451087995234655,0.8451087995234655,0.8537884357908324,0.8537884357908324,0.8537884357908324,71.8207708125,71.8207708125,71.80680292968749,71.80680292968749,71.80680292968749
12,44,14,,,,,,,,71.920906875,71.920906875,71.906757578125,71.906757578125,71.906757578125
